time,price,type
2025-01-29 15:38:00,155.252,low
2025-01-29 15:57:00,155.464,high
2025-01-29 17:19:00,155.046,low
2025-01-29 17:33:00,155.23,high
2025-01-29 17:57:00,154.939,low
2025-01-29 18:45:00,155.241,high
2025-01-29 20:13:00,155.0,low
2025-01-29 21:36:00,155.61,high
2025-01-29 21:52:00,155.087,low
2025-01-29 22:50:00,155.39,high
2025-01-29 23:13:00,155.189,low
2025-01-29 23:37:00,155.328,high
2025-01-30 00:00:00,155.077,low
2025-01-30 00:26:00,155.204,high
2025-01-30 00:45:00,155.117,low
2025-01-30 01:12:00,155.244,high
2025-01-30 01:45:00,155.035,low
2025-01-30 02:00:00,155.2,high
2025-01-30 03:18:00,154.458,low
2025-01-30 03:35:00,154.69,high
2025-01-30 04:34:00,154.282,low
2025-01-30 04:49:00,154.475,high
2025-01-30 05:03:00,154.314,low
2025-01-30 06:50:00,154.68,high
2025-01-30 07:12:00,154.507,low
2025-01-30 07:21:00,154.628,high
2025-01-30 07:39:00,154.415,low
2025-01-30 08:27:00,154.736,high
2025-01-30 08:55:00,154.358,low
2025-01-30 09:23:00,154.561,high
2025-01-30 09:42:00,154.445,low
2025-01-30 09:51:00,154.636,high
2025-01-30 10:12:00,154.472,low
2025-01-30 10:31:00,154.647,high
2025-01-30 11:20:00,154.317,low
2025-01-30 12:04:00,154.537,high
2025-01-30 12:27:00,154.353,low
2025-01-30 13:02:00,154.603,high
2025-01-30 13:45:00,154.423,low
2025-01-30 14:05:00,154.597,high
2025-01-30 15:27:00,153.959,low
2025-01-30 15:36:00,154.267,high
2025-01-30 15:58:00,153.834,low
2025-01-30 16:31:00,154.223,high
2025-01-30 17:17:00,153.788,low
2025-01-30 18:57:00,154.477,high
2025-01-30 19:34:00,154.261,low
2025-01-30 20:46:00,154.494,high
2025-01-30 22:21:00,153.995,low
2025-01-30 22:44:00,154.453,high
2025-01-30 23:03:00,154.19,low
2025-01-30 23:09:00,154.459,high
2025-01-31 00:00:00,154.087,low
2025-01-31 01:10:00,154.503,high
2025-01-31 02:06:00,154.021,low
2025-01-31 02:50:00,154.363,high
2025-01-31 03:31:00,153.914,low
2025-01-31 04:01:00,154.217,high
2025-01-31 04:25:00,153.932,low
2025-01-31 05:56:00,154.424,high
2025-01-31 06:30:00,154.312,low
2025-01-31 07:42:00,154.876,high
2025-01-31 08:00:00,154.643,low
2025-01-31 08:13:00,154.932,high
2025-01-31 08:39:00,154.651,low
2025-01-31 08:52:00,154.773,high
2025-01-31 09:06:00,154.578,low
2025-01-31 09:27:00,154.764,high
2025-01-31 09:36:00,154.583,low
2025-01-31 10:09:00,154.81,high
2025-01-31 10:17:00,154.555,low
2025-01-31 10:32:00,154.767,high
2025-01-31 11:05:00,154.487,low
2025-01-31 12:15:00,154.784,high
2025-01-31 12:38:00,154.674,low
2025-01-31 12:52:00,154.751,high
2025-01-31 13:22:00,154.607,low
2025-01-31 15:10:00,154.911,high
2025-01-31 15:28:00,154.748,low
2025-01-31 15:35:00,155.02,high
2025-01-31 15:46:00,154.737,low
2025-01-31 16:17:00,154.977,high
2025-01-31 17:26:00,154.524,low
2025-01-31 18:12:00,154.968,high
2025-01-31 18:24:00,154.832,low
2025-01-31 18:51:00,155.005,high
2025-01-31 19:22:00,154.662,low
2025-01-31 19:37:00,154.814,high
2025-01-31 19:54:00,154.725,low
2025-01-31 20:31:00,155.221,high
2025-01-31 20:45:00,154.97,low
2025-01-31 21:00:00,155.145,high
2025-01-31 21:30:00,155.008,low
2025-01-31 22:05:00,155.203,high
2025-01-31 22:27:00,155.113,low
2025-01-31 22:54:00,155.211,high
2025-01-31 23:06:00,155.023,low
2025-01-31 23:50:00,155.204,high
2025-02-03 00:01:00,154.719,low
2025-02-03 00:27:00,155.105,high
2025-02-03 00:36:00,154.866,low
2025-02-03 01:25:00,155.44,high
2025-02-03 01:52:00,155.108,low
2025-02-03 03:04:00,155.883,high
2025-02-03 03:44:00,155.649,low
2025-02-03 04:09:00,155.876,high
2025-02-03 04:59:00,155.467,low
2025-02-03 05:42:00,155.76,high
2025-02-03 06:01:00,155.568,low
2025-02-03 06:22:00,155.75,high
2025-02-03 06:41:00,155.628,low
2025-02-03 06:49:00,155.73,high
2025-02-03 07:46:00,155.462,low
2025-02-03 08:01:00,155.612,high
2025-02-03 08:35:00,155.29,low
2025-02-03 10:08:00,155.714,high
2025-02-03 12:00:00,155.0,low
2025-02-03 12:25:00,155.13,high
2025-02-03 12:51:00,154.834,low
2025-02-03 13:04:00,154.965,high
2025-02-03 14:33:00,154.287,low
2025-02-03 15:46:00,154.835,high
2025-02-03 16:35:00,154.374,low
2025-02-03 17:00:00,154.708,high
2025-02-03 17:22:00,154.008,low
2025-02-03 17:32:00,154.863,high
2025-02-03 17:50:00,154.554,low
2025-02-03 18:03:00,154.866,high
2025-02-03 18:35:00,154.543,low
2025-02-03 18:58:00,154.747,high
2025-02-03 19:12:00,154.576,low
2025-02-03 20:56:00,155.014,high
2025-02-03 21:05:00,154.855,low
2025-02-03 21:34:00,155.002,high
2025-02-03 22:31:00,154.654,low
2025-02-03 22:53:00,154.789,high
2025-02-03 23:20:00,154.655,low
2025-02-03 23:37:00,154.902,high
2025-02-03 23:45:00,154.538,low
2025-02-04 00:04:00,154.699,high
2025-02-04 00:00:00,154.68,low
2025-02-04 02:37:00,155.407,high
2025-02-04 02:53:00,155.204,low
2025-02-04 03:11:00,155.396,high
2025-02-04 03:16:00,155.146,low
2025-02-04 03:37:00,155.343,high
2025-02-04 03:56:00,155.045,low
2025-02-04 04:30:00,155.253,high
2025-02-04 04:50:00,155.036,low
2025-02-04 05:42:00,155.303,high
2025-02-04 06:01:00,155.185,low
2025-02-04 07:01:00,155.331,high
2025-02-04 07:07:00,154.826,low
2025-02-04 08:27:00,155.391,high
2025-02-04 08:45:00,155.158,low
2025-02-04 09:35:00,155.361,high
2025-02-04 09:44:00,155.17,low
2025-02-04 10:18:00,155.526,high
2025-02-04 10:48:00,155.126,low
2025-02-04 11:01:00,155.323,high
2025-02-04 11:35:00,155.068,low
2025-02-04 12:20:00,155.364,high
2025-02-04 12:25:00,155.243,low
2025-02-04 12:48:00,155.338,high
2025-02-04 13:23:00,155.148,low
2025-02-04 14:04:00,155.398,high
2025-02-04 14:51:00,155.238,low
2025-02-04 15:30:00,155.389,high
2025-02-04 17:13:00,154.608,low
2025-02-04 17:34:00,154.777,high
2025-02-04 18:04:00,154.47,low
2025-02-04 18:44:00,154.623,high
2025-02-04 18:50:00,154.464,low
2025-02-04 19:10:00,154.626,high
2025-02-04 20:21:00,154.172,low
2025-02-04 20:36:00,154.337,high
2025-02-04 20:45:00,154.214,low
2025-02-04 21:46:00,154.338,high
2025-02-04 22:00:00,154.235,low
2025-02-04 22:22:00,154.321,high
2025-02-04 23:04:00,154.235,low
2025-02-05 00:33:00,154.377,high
2025-02-05 00:55:00,154.283,low
2025-02-05 01:27:00,154.462,high
2025-02-05 01:46:00,154.034,low
2025-02-05 02:24:00,154.361,high
2025-02-05 03:30:00,153.465,low
2025-02-05 03:43:00,153.696,high
2025-02-05 04:26:00,153.171,low
2025-02-05 05:05:00,153.463,high
2025-02-05 05:42:00,153.09,low
2025-02-05 07:24:00,153.568,high
2025-02-05 09:00:00,153.157,low
2025-02-05 09:12:00,153.347,high
2025-02-05 09:27:00,153.072,low
2025-02-05 10:25:00,153.394,high
2025-02-05 12:39:00,152.551,low
2025-02-05 14:13:00,152.896,high
2025-02-05 14:31:00,152.741,low
2025-02-05 14:48:00,152.949,high
2025-02-05 15:15:00,152.751,low
2025-02-05 15:21:00,153.079,high
2025-02-05 15:36:00,152.927,low
2025-02-05 16:08:00,153.206,high
2025-02-05 17:31:00,152.123,low
2025-02-05 17:49:00,152.362,high
2025-02-05 18:06:00,152.114,low
2025-02-05 18:12:00,152.326,high
2025-02-05 18:37:00,152.151,low
2025-02-05 19:21:00,152.444,high
2025-02-05 20:00:00,152.247,low
2025-02-05 20:10:00,152.408,high
2025-02-05 20:40:00,152.278,low
2025-02-05 22:48:00,152.767,high
2025-02-05 23:14:00,152.607,low
2025-02-05 23:32:00,152.697,high
2025-02-06 00:06:00,152.496,low
2025-02-06 00:40:00,152.569,high
2025-02-06 01:05:00,152.468,low
2025-02-06 01:37:00,152.753,high
2025-02-06 02:07:00,152.458,low
2025-02-06 02:21:00,152.689,high
2025-02-06 02:43:00,152.47,low
2025-02-06 02:50:00,152.637,high
2025-02-06 03:16:00,152.258,low
2025-02-06 03:28:00,152.382,high
2025-02-06 03:41:00,151.811,low
2025-02-06 04:58:00,152.299,high
2025-02-06 05:37:00,152.053,low
2025-02-06 06:04:00,152.301,high
2025-02-06 06:12:00,152.132,low
2025-02-06 06:57:00,152.357,high
2025-02-06 07:11:00,152.166,low
2025-02-06 07:15:00,152.518,high
2025-02-06 07:32:00,152.212,low
2025-02-06 09:10:00,152.673,high
2025-02-06 10:09:00,152.452,low
2025-02-06 10:34:00,152.702,high
2025-02-06 11:04:00,152.54,low
2025-02-06 11:22:00,152.895,high
2025-02-06 12:33:00,152.53,low
2025-02-06 12:43:00,152.635,high
2025-02-06 14:16:00,152.264,low
2025-02-06 14:30:00,152.435,high
2025-02-06 14:46:00,152.283,low
2025-02-06 15:03:00,152.528,high
2025-02-06 16:00:00,152.05,low
2025-02-06 16:16:00,152.217,high
2025-02-06 16:43:00,151.859,low
2025-02-06 17:00:00,152.159,high
2025-02-06 17:20:00,151.892,low
2025-02-06 17:37:00,152.098,high
2025-02-06 17:57:00,151.658,low
2025-02-06 19:00:00,152.06,high
2025-02-06 19:17:00,151.873,low
2025-02-06 19:24:00,151.995,high
2025-02-06 21:07:00,151.281,low
2025-02-06 21:23:00,151.428,high
2025-02-06 21:33:00,151.238,low
2025-02-06 23:01:00,151.538,high
2025-02-07 00:04:00,151.342,low
2025-02-07 00:19:00,151.465,high
2025-02-07 01:12:00,151.179,low
2025-02-07 01:36:00,151.358,high
2025-02-07 02:28:00,150.954,low
2025-02-07 03:46:00,151.662,high
2025-02-07 03:55:00,151.475,low
2025-02-07 04:23:00,151.734,high
2025-02-07 05:18:00,151.447,low
2025-02-07 05:42:00,151.734,high
2025-02-07 06:01:00,151.542,low
2025-02-07 07:55:00,151.79,high
2025-02-07 08:18:00,151.593,low
2025-02-07 09:03:00,151.888,high
2025-02-07 09:41:00,151.667,low
2025-02-07 10:01:00,151.892,high
2025-02-07 10:23:00,151.671,low
2025-02-07 10:31:00,151.859,high
2025-02-07 11:00:00,151.704,low
2025-02-07 11:25:00,151.818,high
2025-02-07 11:40:00,151.695,low
2025-02-07 13:09:00,152.17,high
2025-02-07 13:31:00,152.069,low
2025-02-07 14:13:00,152.247,high
2025-02-07 14:56:00,151.978,low
2025-02-07 15:31:00,152.429,high
2025-02-07 15:43:00,151.648,low
2025-02-07 15:56:00,152.104,high
2025-02-07 17:04:00,151.28,low
2025-02-07 17:40:00,151.761,high
2025-02-07 18:45:00,150.929,low
2025-02-07 19:16:00,151.857,high
2025-02-07 19:37:00,151.47,low
2025-02-07 19:46:00,151.746,high
2025-02-07 20:34:00,151.531,low
2025-02-07 20:46:00,151.635,high
2025-02-07 21:22:00,151.201,low
2025-02-07 21:44:00,151.527,high
2025-02-07 22:17:00,151.257,low
2025-02-07 22:30:00,151.428,high
2025-02-07 23:00:00,151.27,low
2025-02-10 00:02:00,151.554,high
2025-02-10 00:18:00,151.181,low
2025-02-10 01:09:00,151.682,high
2025-02-10 01:30:00,151.511,low
2025-02-10 01:37:00,151.623,high
2025-02-10 01:41:00,151.536,low
2025-02-10 02:00:00,151.889,high
2025-02-10 02:19:00,151.625,low
2025-02-10 03:45:00,152.141,high
2025-02-10 04:09:00,151.911,low
2025-02-10 04:33:00,152.212,high
2025-02-10 06:41:00,151.825,low
2025-02-10 07:16:00,151.994,high
2025-02-10 07:30:00,151.923,low
2025-02-10 07:41:00,152.051,high
2025-02-10 08:30:00,151.769,low
2025-02-10 10:34:00,152.537,high
2025-02-10 11:06:00,152.224,low
2025-02-10 11:25:00,152.409,high
2025-02-10 12:00:00,152.164,low
2025-02-10 12:28:00,152.305,high
2025-02-10 13:03:00,152.011,low
2025-02-10 13:46:00,152.195,high
2025-02-10 14:02:00,152.055,low
2025-02-10 14:29:00,152.245,high
2025-02-10 17:14:00,151.57,low
2025-02-10 17:16:00,151.697,high
2025-02-10 17:43:00,151.573,low
2025-02-10 18:50:00,151.79,high
2025-02-10 19:00:00,151.706,low
2025-02-10 20:55:00,152.072,high
2025-02-10 21:09:00,152.006,low
2025-02-10 21:32:00,152.059,high
2025-02-10 21:45:00,151.949,low
2025-02-10 22:19:00,152.032,high
2025-02-10 23:04:00,151.921,low
2025-02-10 23:51:00,152.005,high
2025-02-11 00:00:00,151.911,low
2025-02-11 00:23:00,151.962,high
2025-02-11 00:59:00,151.857,low
2025-02-11 01:01:00,151.958,high
2025-02-11 02:12:00,151.683,low
2025-02-11 02:23:00,151.89,high
2025-02-11 02:50:00,151.743,low
2025-02-11 03:26:00,152.059,high
2025-02-11 03:44:00,151.93,low
2025-02-11 04:18:00,152.038,high
2025-02-11 04:47:00,151.92,low
2025-02-11 05:26:00,152.049,high
2025-02-11 05:39:00,151.954,low
2025-02-11 06:05:00,152.038,high
2025-02-11 08:07:00,151.832,low
2025-02-11 08:36:00,151.987,high
2025-02-11 08:57:00,151.896,low
2025-02-11 09:06:00,151.996,high
2025-02-11 09:21:00,151.873,low
2025-02-11 10:09:00,152.099,high
2025-02-11 10:31:00,151.648,low
2025-02-11 13:54:00,152.375,high
2025-02-11 14:17:00,152.22,low
2025-02-11 15:46:00,152.511,high
2025-02-11 16:03:00,152.248,low
2025-02-11 16:25:00,152.462,high
2025-02-11 16:55:00,152.231,low
2025-02-11 17:03:00,152.405,high
2025-02-11 16:55:00,152.231,low
2025-02-11 17:38:00,152.596,high
2025-02-11 18:16:00,152.249,low
2025-02-11 19:05:00,152.408,high
2025-02-11 20:02:00,152.289,low
2025-02-11 21:34:00,152.554,high
2025-02-11 21:42:00,152.291,low
2025-02-11 22:33:00,152.606,high
2025-02-11 23:30:00,152.425,low
2025-02-11 23:57:00,152.502,high
2025-02-12 00:24:00,152.366,low
2025-02-12 00:31:00,152.455,high
2025-02-12 00:48:00,152.405,low
2025-02-12 03:30:00,153.464,high
2025-02-12 03:51:00,153.339,low
2025-02-12 03:59:00,153.489,high
2025-02-12 04:30:00,153.36,low
2025-02-12 05:16:00,153.647,high
2025-02-12 05:37:00,153.526,low
2025-02-12 06:19:00,153.737,high
2025-02-12 06:51:00,153.589,low
2025-02-12 07:01:00,153.708,high
2025-02-12 08:09:00,153.506,low
2025-02-12 08:40:00,153.708,high
2025-02-12 09:01:00,153.546,low
2025-02-12 09:17:00,153.666,high
2025-02-12 09:43:00,153.416,low
2025-02-12 10:01:00,153.885,high
2025-02-12 11:23:00,153.414,low
2025-02-12 11:31:00,153.579,high
2025-02-12 11:56:00,153.481,low
2025-02-12 12:33:00,153.697,high
2025-02-12 13:41:00,153.459,low
2025-02-12 14:18:00,153.643,high
2025-02-12 14:58:00,153.378,low
2025-02-12 14:56:00,153.641,high
2025-02-12 15:30:00,153.253,low
2025-02-12 15:40:00,154.455,high
2025-02-12 16:03:00,154.294,low
2025-02-12 16:06:00,154.479,high
2025-02-12 16:33:00,154.14,low
2025-02-12 17:18:00,154.617,high
2025-02-12 17:45:00,154.314,low
2025-02-12 18:37:00,154.8,high
2025-02-12 19:21:00,154.349,low
2025-02-12 19:40:00,154.436,high
2025-02-12 20:01:00,154.315,low
2025-02-12 20:22:00,154.495,high
2025-02-12 20:41:00,154.285,low
2025-02-12 21:46:00,154.481,high
2025-02-12 22:47:00,154.332,low
2025-02-12 23:00:00,154.481,high
2025-02-13 01:07:00,154.258,low
2025-02-13 01:35:00,154.469,high
2025-02-13 02:05:00,154.122,low
2025-02-13 03:03:00,154.669,high
2025-02-13 03:54:00,154.223,low
2025-02-13 04:09:00,154.351,high
2025-02-13 04:38:00,154.159,low
2025-02-13 05:05:00,154.287,high
2025-02-13 05:21:00,154.187,low
2025-02-13 05:36:00,154.291,high
2025-02-13 05:42:00,154.175,low
2025-02-13 06:45:00,154.49,high
2025-02-13 07:40:00,154.133,low
2025-02-13 08:04:00,154.236,high
2025-02-13 08:33:00,153.961,low
2025-02-13 08:55:00,154.119,high
2025-02-13 09:01:00,153.955,low
2025-02-13 10:03:00,154.342,high
2025-02-13 11:14:00,153.898,low
2025-02-13 11:43:00,154.091,high
2025-02-13 13:10:00,153.763,low
2025-02-13 13:16:00,153.857,high
2025-02-13 13:47:00,153.734,low
2025-02-13 14:09:00,153.903,high
2025-02-13 14:53:00,153.743,low
2025-02-13 14:57:00,153.861,high
2025-02-13 15:03:00,153.746,low
2025-02-13 15:30:00,154.014,high
2025-02-13 16:13:00,153.388,low
2025-02-13 16:34:00,153.571,high
2025-02-13 16:52:00,153.347,low
2025-02-13 17:14:00,153.72,high
2025-02-13 18:29:00,152.923,low
2025-02-13 19:02:00,153.187,high
2025-02-13 19:32:00,153.052,low
2025-02-13 20:13:00,153.31,high
2025-02-13 20:39:00,153.191,low
2025-02-13 20:42:00,153.348,high
2025-02-13 21:36:00,152.771,low
2025-02-13 21:49:00,153.015,high
2025-02-13 22:58:00,152.7,low
2025-02-13 23:34:00,152.844,high
2025-02-14 00:00:00,152.729,low
2025-02-14 00:10:00,152.836,high
2025-02-14 00:41:00,152.758,low
2025-02-14 01:39:00,153.153,high
2025-02-14 02:28:00,152.584,low
2025-02-14 02:51:00,152.905,high
2025-02-14 03:15:00,152.448,low
2025-02-14 03:34:00,152.613,high
2025-02-14 03:54:00,152.488,low
2025-02-14 05:09:00,153.007,high
2025-02-14 07:02:00,152.581,low
2025-02-14 07:40:00,152.734,high
2025-02-14 08:04:00,152.526,low
2025-02-14 08:36:00,152.69,high
2025-02-14 08:45:00,152.437,low
2025-02-14 09:02:00,152.578,high
2025-02-14 09:09:00,152.384,low
2025-02-14 09:31:00,152.736,high
2025-02-14 09:45:00,152.548,low
2025-02-14 10:00:00,152.771,high
2025-02-14 10:20:00,152.48,low
2025-02-14 11:16:00,152.841,high
2025-02-14 12:06:00,152.465,low
2025-02-14 12:40:00,152.588,high
2025-02-14 13:01:00,152.489,low
2025-02-14 13:55:00,152.739,high
2025-02-14 14:36:00,152.594,low
2025-02-14 15:25:00,152.827,high
2025-02-14 16:22:00,152.066,low
2025-02-14 16:33:00,152.313,high
2025-02-14 16:47:00,152.075,low
2025-02-14 17:18:00,152.378,high
2025-02-14 18:24:00,152.026,low
2025-02-14 19:25:00,152.347,high
2025-02-14 19:35:00,152.268,low
2025-02-14 20:32:00,152.394,high
2025-02-14 21:59:00,152.176,low
2025-02-14 22:53:00,152.352,high
2025-02-14 23:03:00,152.246,low
2025-02-17 00:00:00,152.439,high
2025-02-17 00:01:00,152.169,low
2025-02-17 01:01:00,152.328,high
2025-02-17 01:20:00,152.179,low
2025-02-17 01:48:00,152.39,high
2025-02-17 02:02:00,151.905,low
2025-02-17 02:19:00,152.113,high
2025-02-17 03:11:00,151.749,low
2025-02-17 03:24:00,151.892,high
2025-02-17 03:45:00,151.738,low
2025-02-17 04:00:00,151.937,high
2025-02-17 04:58:00,151.507,low
2025-02-17 05:24:00,151.664,high
2025-02-17 05:56:00,151.588,low
2025-02-17 06:25:00,151.778,high
2025-02-17 07:12:00,151.533,low
2025-02-17 07:37:00,151.703,high
2025-02-17 07:58:00,151.474,low
2025-02-17 08:56:00,151.791,high
2025-02-17 09:12:00,151.6,low
2025-02-17 10:03:00,151.943,high
2025-02-17 10:24:00,151.832,low
2025-02-17 10:32:00,151.933,high
2025-02-17 11:00:00,151.721,low
2025-02-17 11:24:00,151.813,high
2025-02-17 11:36:00,151.731,low
2025-02-17 11:41:00,151.85,high
2025-02-17 12:54:00,151.595,low
2025-02-17 13:36:00,151.716,high
2025-02-17 14:39:00,151.397,low
2025-02-17 15:23:00,151.528,high
2025-02-17 16:09:00,151.421,low
2025-02-17 16:31:00,151.5,high
2025-02-17 17:57:00,151.337,low
2025-02-17 18:48:00,151.445,high
2025-02-17 19:24:00,151.37,low
2025-02-17 19:43:00,151.451,high
2025-02-17 21:00:00,151.363,low
2025-02-17 23:56:00,151.523,high
2025-02-18 00:20:00,151.43,low
2025-02-18 01:13:00,151.623,high
2025-02-18 01:42:00,151.233,low
2025-02-18 02:50:00,151.717,high
2025-02-18 02:53:00,151.591,low
2025-02-18 03:36:00,151.799,high
2025-02-18 03:51:00,151.683,low
2025-02-18 04:39:00,151.854,high
2025-02-18 04:52:00,151.782,low
2025-02-18 05:18:00,151.983,high
2025-02-18 05:33:00,151.859,low
2025-02-18 06:01:00,152.148,high
2025-02-18 06:30:00,152.039,low
2025-02-18 07:08:00,152.222,high
2025-02-18 07:36:00,151.992,low
2025-02-18 07:47:00,152.146,high
2025-02-18 08:01:00,151.944,low
2025-02-18 08:18:00,152.076,high
2025-02-18 09:25:00,151.796,low
2025-02-18 10:00:00,152.101,high
2025-02-18 10:43:00,151.817,low
2025-02-18 10:58:00,151.974,high
2025-02-18 11:12:00,151.876,low
2025-02-18 11:28:00,151.96,high
2025-02-18 12:35:00,151.703,low
2025-02-18 13:10:00,151.812,high
2025-02-18 13:38:00,151.678,low
2025-02-18 14:11:00,151.882,high
2025-02-18 15:20:00,151.628,low
2025-02-18 16:54:00,151.856,high
2025-02-18 17:47:00,151.526,low
2025-02-18 18:50:00,151.868,high
2025-02-18 19:00:00,151.775,low
2025-02-18 20:51:00,152.042,high
2025-02-18 21:38:00,151.873,low
2025-02-18 23:27:00,152.127,high
2025-02-19 00:00:00,151.937,low
2025-02-19 01:26:00,152.098,high
2025-02-19 02:08:00,151.831,low
2025-02-19 03:02:00,152.114,high
2025-02-19 03:33:00,151.746,low
2025-02-19 04:09:00,152.314,high
2025-02-19 04:42:00,151.971,low
2025-02-19 05:01:00,152.088,high
2025-02-19 05:18:00,151.922,low
2025-02-19 05:35:00,152.036,high
2025-02-19 06:15:00,151.816,low
2025-02-19 06:27:00,151.938,high
2025-02-19 07:00:00,151.721,low
2025-02-19 07:27:00,151.872,high
2025-02-19 09:08:00,151.588,low
2025-02-19 09:30:00,151.785,high
2025-02-19 10:01:00,151.612,low
2025-02-19 10:31:00,151.857,high
2025-02-19 11:34:00,151.549,low
2025-02-19 12:20:00,151.832,high
2025-02-19 12:48:00,151.711,low
2025-02-19 13:40:00,151.956,high
2025-02-19 14:17:00,151.758,low
2025-02-19 14:58:00,151.93,high
2025-02-19 15:12:00,151.784,low
2025-02-19 15:20:00,151.877,high
2025-02-19 17:11:00,151.245,low
2025-02-19 19:01:00,151.701,high
2025-02-19 19:15:00,151.626,low
2025-02-19 20:14:00,151.83,high
2025-02-19 21:20:00,151.392,low
2025-02-19 22:05:00,151.571,high
2025-02-19 22:58:00,151.449,low
2025-02-19 23:30:00,151.517,high
2025-02-20 01:15:00,151.242,low
2025-02-20 01:35:00,151.431,high
2025-02-20 03:35:00,150.572,low
2025-02-20 03:54:00,150.71,high
2025-02-20 04:15:00,150.469,low
2025-02-20 04:57:00,150.761,high
2025-02-20 05:11:00,150.587,low
2025-02-20 05:23:00,150.748,high
2025-02-20 07:08:00,150.182,low
2025-02-20 08:00:00,150.415,high
2025-02-20 09:03:00,149.949,low
2025-02-20 09:29:00,150.223,high
2025-02-20 09:49:00,150.043,low
2025-02-20 10:28:00,150.391,high
2025-02-20 10:35:00,150.232,low
2025-02-20 11:05:00,150.433,high
2025-02-20 11:21:00,150.198,low
2025-02-20 11:57:00,150.378,high
2025-02-20 13:14:00,149.981,low
2025-02-20 13:48:00,150.255,high
2025-02-20 14:11:00,149.953,low
2025-02-20 14:30:00,150.107,high
2025-02-20 14:41:00,149.931,low
2025-02-20 14:53:00,150.138,high
2025-02-20 15:32:00,149.705,low
2025-02-20 16:06:00,150.219,high
2025-02-20 17:01:00,149.682,low
2025-02-20 17:20:00,149.857,high
2025-02-20 17:57:00,149.468,low
2025-02-20 18:22:00,149.741,high
2025-02-20 18:37:00,149.513,low
2025-02-20 19:05:00,149.702,high
2025-02-20 19:42:00,149.397,low
2025-02-20 20:24:00,149.611,high
2025-02-20 20:39:00,149.511,low
2025-02-20 21:23:00,149.814,high
2025-02-20 21:39:00,149.739,low
2025-02-20 22:01:00,149.823,high
2025-02-21 00:05:00,149.499,low
2025-02-21 00:25:00,149.567,high
2025-02-21 01:30:00,149.261,low
2025-02-21 01:31:00,149.638,high
2025-02-21 01:49:00,149.355,low
2025-02-21 02:32:00,149.912,high
2025-02-21 02:55:00,149.715,low
2025-02-21 03:07:00,150.026,high
2025-02-21 03:19:00,149.791,low
2025-02-21 03:43:00,150.448,high
2025-02-21 04:19:00,150.159,low
2025-02-21 04:40:00,150.736,high
2025-02-21 05:10:00,150.343,low
2025-02-21 05:25:00,150.534,high
2025-02-21 05:47:00,150.224,low
2025-02-21 05:58:00,150.349,high
2025-02-21 06:15:00,150.119,low
2025-02-21 07:53:00,150.49,high
2025-02-21 08:01:00,150.295,low
2025-02-21 08:20:00,150.544,high
2025-02-21 08:52:00,150.375,low
2025-02-21 09:09:00,150.554,high
2025-02-21 09:16:00,150.361,low
2025-02-21 09:44:00,150.656,high
2025-02-21 10:15:00,150.353,low
2025-02-21 10:31:00,150.616,high
2025-02-21 10:53:00,150.342,low
2025-02-21 11:19:00,150.46,high
2025-02-21 11:37:00,150.259,low
2025-02-21 12:13:00,150.534,high
2025-02-21 12:56:00,150.351,low
2025-02-21 13:04:00,150.427,high
2025-02-21 13:43:00,150.189,low
2025-02-21 15:02:00,150.512,high
2025-02-21 15:29:00,150.326,low
2025-02-21 15:50:00,150.498,high
2025-02-21 18:12:00,149.49,low
2025-02-21 18:16:00,149.614,high
2025-02-21 18:31:00,149.39,low
2025-02-21 18:50:00,149.572,high
2025-02-21 20:10:00,148.969,low
2025-02-21 20:38:00,149.224,high
2025-02-21 21:29:00,148.923,low
2025-02-21 21:57:00,149.138,high
2025-02-21 22:25:00,148.999,low
